orderId,orderNumber,orderDate,orderStatus,shipToCity,shipToState,itemIndex,itemName,itemSku,itemQty,itemUnitPrice,currentCustomsDesc,currentCustomsHS,currentCustomsQty,currentCustomsValue,suggestedDesc,suggestedHS,matchMethod,productTypeDetected
596281497,49266,2025-06-30,awaiting_shipment,MELBOURNE,FL,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Blossomfield",2026Q4-COMBO-HARD-BLF,1,99.88,Planner agenda (bound diary),4820102010,1,73.89,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Moonflower,MNT-MFL-25,1,9.58,Paper sticker,4911998000,1,9.58,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,2026 Horizontal Planner (Hardcover) - Woodlands,2026Q4-HOR-HARD-WDL,1,73.89,Planner agenda (bound diary),4820102010,1,99.88,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Monthly Tabs - Charbon,AC-TB-CH-24,1,9.58,Paper sticker,4911998000,1,9.58,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Wild Indigo",2026Q4-COMBO-HARD-WDI,1,99.47,Planner agenda (bound diary),4820102010,1,99.47,Planner agenda (bound diary),4820102010,HS_planner,planner
597421371,49268,2025-07-01,awaiting_shipment,SAN JOSE,CA,0,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,9.58,Paper sticker,4911998000,1,9.58,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 A5 Minimalist Vertical Planner (Hardcover) - Plum Grove,2026Q4-A5MIN-V-HARD-PLG,1,97.49,Planner agenda (bound diary),4820102010,1,97.49,Planner agenda (bound diary),4820102010,HS_planner,planner
596400029,49271,2025-07-01,awaiting_shipment,ROYSE CITY,TX,0,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Moss",2026Q4-COMBO-CLOTH-MOS,1,99.59,Paper sticker,4911998000,1,9.55,Paper sticker,4911998000,FALLBACK,
,,,,,,1,Monthly Tabs - Moss,AC-TB-MO-24,1,9.55,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Moss",482010,1,99.59,Paper sticker,4911998000,FALLBACK,sticker
596450854,49272,2025-07-01,awaiting_shipment,JASPER,AL,0,2026 Daily Planner (Hardcover) - Moss,2026Q4-DAILY-HARD-MOS,1,73.67,Planner agenda (bound diary),4820102010,1,73.67,Planner agenda (bound diary),4820102010,HS_planner,planner
596450827,49276,2025-07-01,awaiting_shipment,COLCHESTER,VT,0,2026 B5 Minimalist Planner (Hardcover) - Blossomfield,2026Q4-COMBO-HARD-BLF,1,105.75,Planner agenda (bound diary),4820102010,1,105.75,Planner agenda (bound diary),4820102010,HS_planner,planner
596507047,49279,2025-07-01,awaiting_shipment,EUGENE,OR,0,2026 Daily Planner (Hardcover) - Moss,2026Q4-DAILY-HARD-MOS,1,73.76,Planner agenda (bound diary),4820102010,1,73.76,Planner agenda (bound diary),4820102010,HS_planner,planner
596507066,49280,2025-07-01,awaiting_shipment,HOUSTON,TX,0,2026 Daily Duo Planner (Hardcover) - Fawn,2026Q4-DUO-HARD-FWN,1,165.91,Planner agenda (bound diary),4820102010,1,165.91,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-24.89,,,,,,,NONE,
596563535,49288,2025-07-01,awaiting_shipment,SAN ANTONIO,TX,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Woodlands,2026Q4-A5MIN-V-HARD-WDL,1,73.71,Planner agenda (bound diary),4820102010,1,73.71,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-11.06,,,,,,,NONE,
598816109,49289,2025-07-01,awaiting_shipment,DURHAM,NC,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Moss,2026Q4-A5MIN-V-HARD-MOS,1,73.71,Planner agenda (bound diary),4820102010,1,73.71,Planner agenda (bound diary),4820102010,HS_planner,planner
596645260,49293,2025-07-01,awaiting_shipment,N HOLLYWOOD,CA,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Autumnal,2026Q4-A5MIN-V-HARD-AUT,1,73.69,Planner agenda (bound diary),4820102010,1,73.69,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Daily Planner (Hardcover) - Witching Hour,2026Q4-DAILY-HARD-WIT,1,73.69,Planner agenda (bound diary),4820102010,1,73.69,Planner agenda (bound diary),4820102010,HS_planner,planner
596676523,49295,2025-07-01,awaiting_shipment,CYCLONE,PA,0,Monthly Tabs - Fawn,MTB-FAW-25,1,9.55,Paper sticker,4911998000,1,9.55,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 A5 Minimalist Horizontal Planner (Paper Flex) - Charbon,2026Q4-A5MIN-H-PAPER-CHB,1,73.69,Planner agenda (bound diary),4820102010,1,73.69,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,AMANDA10,,1,-8.33,,,,,,,NONE,
596676534,49296,2025-07-01,awaiting_shipment,CHICAGO,IL,0,2026 A5 Minimalist Vertical Planner (Cloth Flex) - Rivière,2026Q4-A5MIN-V-CLOTH-RIV,1,73.68,Planner agenda (bound diary),4820102010,1,73.68,Planner agenda (bound diary),4820102010,HS_planner,planner
596765670,49301,2025-07-01,awaiting_shipment,CLARKSVILLE,TN,0,2026 Horizontal Planner (Cloth Flex) - Autumnal,2026Q4-HOR-CLOTH-AUT,1,73.73,Planner agenda (bound diary),4820102010,1,73.73,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Free Midnight Sky Celestial Stickers,STCK-WF-MOON,1,,Paper sticker,4911998000,1,1,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"Solstice Graph Notebook (70gsm, Hardcover) - A5 / Witching Hour",GRP-WIT-HA5-SOL70,1,50.52,Notebook (bound journal),4820102060,1,50.52,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,3,SAVE15,,1,-18.64,,,,,,,NONE,
599758107,49305,2025-07-02,awaiting_shipment,METAIRIE,LA,0,2026 Daily Planner (Hardcover) - Wild Indigo,2026Q4-DAILY-HARD-WDI,1,92.05,Planner agenda (bound diary),4820102010,1,92.05,Planner agenda (bound diary),4820102010,HS_planner,planner
596865849,49307,2025-07-02,awaiting_shipment,NEWBURGH,IN,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Wild Indigo,2026Q4-A5MIN-V-HARD-WDI,1,73.68,Planner agenda (bound diary),4820102010,1,73.68,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-11.05,,,,,,,NONE,
596952685,49312,2025-07-02,awaiting_shipment,MANTEO,NC,0,Highlight Stickers - Marigold,AC-HI-MA,1,4.09,Paper sticker,4911998000,1,4.09,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Square Bullet Stickers - Blossomfield,AC-SM-RO,1,6.81,Paper sticker,4911998000,1,6.81,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Time Management - Summer Solstice,TMG-SNT-25,1,6.81,Paper sticker,4911998000,1,6.81,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Autumnal",2026Q4-COMBO-HARD-AUT,1,122.89,Planner agenda (bound diary),4820102010,1,122.89,Planner agenda (bound diary),4820102010,HS_planner,planner
597005411,49314,2025-07-02,awaiting_shipment,MINEOLA,NY,0,2026 Daily Planner (Hardcover) - Wild Indigo,2026Q4-DAILY-HARD-WDI,1,94.87,Planner agenda (bound diary),4820102010,1,94.87,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Wild Indigo,MNT-WIN-25,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,AMANDASFAVORITES,,1,-9.48,,,,,,,NONE,
597005407,49316,2025-07-02,awaiting_shipment,VIENNA,WV,0,MT Washi - Matte - Sweet Almond,AC-MT-AL,1,6.82,Decorative tape for journaling,4811412100,1,6.82,Decorative tape for journaling,4811412100,HS_tape,tape
,,,,,,1,MT Washi - Matte - Charbon,AC-MT-MB,1,6.82,Decorative tape for journaling,4811412100,1,6.82,Decorative tape for journaling,4811412100,HS_tape,tape
,,,,,,2,MT Washi - Matte - Slate,AC-MT-SL,1,6.82,Decorative tape for journaling,4811412100,1,6.82,Decorative tape for journaling,4811412100,HS_tape,tape
,,,,,,3,MT Washi - Matte - Rivière,AC-MT-DB,1,6.82,Decorative tape for journaling,4811412100,1,6.82,Decorative tape for journaling,4811412100,HS_tape,tape
,,,,,,4,MT Washi - Matte - Oasis,AC-MT-OA,1,6.82,Decorative tape for journaling,4811412100,1,6.82,Decorative tape for journaling,4811412100,HS_tape,tape
,,,,,,5,2026 A5 Minimalist Vertical Planner (Hardcover) - Charbon,2026Q4-A5MIN-V-HARD-CHB,1,97.22,Planner agenda (bound diary),4820102010,1,97.22,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,6,Monthly Tabs - Wild Indigo,MNT-WIN-25,1,9.55,Paper sticker,4911998000,1,9.55,Paper sticker,4911998000,HS_sticker,sticker
597053010,49317,2025-07-02,awaiting_shipment,MARLBOROUGH,MA,0,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,73.42,Planner agenda (bound diary),4820102010,1,73.42,Planner agenda (bound diary),4820102010,HS_planner,planner
597052985,49318,2025-07-02,awaiting_shipment,MIAMI,FL,0,2026 Daily Planner (Hardcover) - Autumnal,2026Q4-DAILY-HARD-AUT,1,73.68,Planner agenda (bound diary),4820102010,1,73.68,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Autumnal,MTH-AUT-25,1,9.55,Paper sticker,4911998000,1,9.55,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,3c2127d13826,,1,-10.23,,,,,,,NONE,
597053013,49321,2025-07-02,awaiting_shipment,RCH CUCAMONGA,CA,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Autumnal,2026Q4-A5MIN-V-HARD-AUT,1,73.42,Planner agenda (bound diary),4820102010,1,73.42,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Gift,GC-100,1,-73.42,,,,,,,NONE,
597092322,49326,2025-07-02,awaiting_shipment,ANN ARBOR,MI,0,"Curious Rabbit Graph Notebook (150gsm, Hardcover) - TN / Fawn",GRP-FWN-HTN-RAB,1,46.21,Notebook (bound journal),4820102060,1,46.21,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,Monthly Tabs - Plum Grove,MNT-PLG-25,1,9.51,Paper sticker,4911998000,1,9.51,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,2026 A5 Minimalist Vertical Planner (Hardcover) - Wild Indigo,2026Q4-A5MIN-V-HARD-WDI,1,83.59,Planner agenda (bound diary),4820102010,1,83.59,Planner agenda (bound diary),4820102010,HS_planner,planner
597153489,49331,2025-07-02,awaiting_shipment,NEWPORT,RI,0,Lunar - Dotted Notebook (imperfect) - B5 - Willow - Minor Cover Imperfections,NB-PAC-AX-GPH,1,44.82,"Notebook (sewn journal, B5 size)",4820102030,1,44.82,"Notebook (sewn journal, B5 size)",4820102030,HS_notebook-b5,notebook-b5
,,,,,,1,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Woodlands",2026Q4-COMBO-HARD-WDL,1,117.51,Planner agenda (bound diary),4820102010,1,117.51,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,9.51,Paper sticker,4911998000,1,9.51,Paper sticker,4911998000,HS_sticker,sticker
597178856,49333,2025-07-02,awaiting_shipment,ROCKVILLE,MD,0,"Dotted Notebook (No Foil, Hardcover, 150gsm) - TN / Moonflower",DNT-MON-HTN,1,50.26,Notebook (bound journal),4820102060,1,50.26,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,2026 Weekly Planner (Hardcover) - Witching Hour,2026Q4-WEEKLY-HARD-WIT,1,77.42,Planner agenda (bound diary),4820102010,1,77.42,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Priority Flow Notepad,NP-PF,1,9.51,Notepad,4820102020,1,9.51,Notepad,4820102020,HS_notepad,notepad
,,,,,,3,Habit Stickies (imperfect),STCK-HABIT,1,6.79,Sticky notepad,4820102020,1,6.79,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,4,BLP,,1,-12.77,Sticky notepad,4820102020,1,6.79,Sticky notepad,4820102020,FALLBACK,
,,,,,,5,Task Stickies (imperfect),TASK-DEF-AB,1,6.79,,,,,Sticky notepad,4820102020,NONE,sticky
597202099,49335,2025-07-02,awaiting_shipment,CLIFTON,VA,0,2026 Weekly Planner (Hardcover) - Blossomfield,2026Q4-WEEKLY-HARD-BLF,1,91.77,Planner agenda (bound diary),4820102010,1,91.77,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
597308983,49342,2025-07-03,awaiting_shipment,TALLAHASSEE,FL,0,Monthly Tabs - Charbon,AC-TB-CH-24,1,9.53,Paper sticker,4911998000,1,9.53,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Weekly Planner (Hardcover) - Charbon,2026Q4-WEEKLY-HARD-CHB,1,73.53,Planner agenda (bound diary),4820102010,1,73.53,Planner agenda (bound diary),4820102010,HS_planner,planner
597357837,49345,2025-07-03,awaiting_shipment,SANTA CLARA,UT,0,2026 A5 Minimalist Vertical Planner (Paper Flex) - Rivière,2026Q4-A5MIN-V-PAPER-RIV,1,77.42,Planner agenda (bound diary),4820102010,1,77.42,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Habit Stickies,STCK-HABIT,1,9.51,Sticky notepad,4820102020,1,9.51,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,2,Lists - Top Three,LIST-DEF,1,5.43,Paper sticker,4911998000,1,5.43,Paper sticker,4911998000,HS_sticker,sticker
597357797,49346,2025-07-03,awaiting_shipment,FLUSHING,MI,0,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,85.59,Planner agenda (bound diary),4820102010,1,85.59,Planner agenda (bound diary),4820102010,HS_planner,planner
597446459,49350,2025-07-03,awaiting_shipment,OREGON CITY,OR,0,2026 Weekly Planner (Hardcover) - Plum Grove,2026Q4-WEEKLY-HARD-PLG,1,73.23,Planner agenda (bound diary),4820102010,1,73.23,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Plum Grove,MNT-PLG-25,1,9.49,Paper sticker,4911998000,1,9.49,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,SAVE15,,1,-12.4,,,,,,,NONE,
597486253,49352,2025-07-03,awaiting_shipment,MCHENRY,IL,0,2026 Horizontal Planner (Hardcover) - Witching Hour,2026Q4-HOR-HARD-WIT,1,87.61,Planner agenda (bound diary),4820102010,1,87.61,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Plum Grove,MNT-PLG-25,1,9.51,Paper sticker,4911998000,1,9.51,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"Graph Notebook (No Foil, Hardcover, 150gsm) - A5 / Snapdragon",GRP-SNP-HA5,1,64.53,Notebook (bound journal),4820102060,1,64.53,Notebook (bound journal),4820102060,HS_notebook,notebook
597486267,49356,2025-07-03,awaiting_shipment,Marlboro,VT,0,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,9.51,Paper sticker,4911998000,1,9.51,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 A5 Minimalist Vertical Planner (Cloth Flex) - Moss,2026Q4-A5MIN-V-CLOTH-MOS,1,73.38,Planner agenda (bound diary),4820102010,1,73.38,Planner agenda (bound diary),4820102010,HS_planner,planner
597552839,49357,2025-07-03,awaiting_shipment,CLATSKANIE,OR,0,Monthly Tabs - Wild Indigo,MNT-WIN-25,2,9.51,Paper sticker,4911998000,2,9.51,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Daily Planner (Hardcover) - Wild Indigo,2026Q4-DAILY-HARD-WDI,1,73.37,Planner agenda (bound diary),4820102010,1,73.37,Planner agenda (bound diary),4820102010,HS_planner,planner
614979265,49366,2025-07-03,awaiting_shipment,ANAHEIM,CA,0,"2026 Weekly & Daily Planner (Paper Flex, 70gsm) - Charbon",2026Q4-COMBO-PAPER-CHB,1,99.19,Planner agenda (bound diary),4820102010,1,99.19,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Charbon,AC-TB-CH-24,1,8.27,Paper sticker,4911998000,1,8.27,Paper sticker,4911998000,HS_sticker,sticker
597728374,49376,2025-07-04,awaiting_shipment,GUNNISON,CO,0,2026 Daily Planner (Hardcover) - Autumnal,2026Q4-DAILY-HARD-AUT,1,73.47,Planner agenda (bound diary),4820102010,1,73.47,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Horizontal Planner (Hardcover) - Autumnal,2026Q4-HOR-HARD-AUT,1,73.47,Planner agenda (bound diary),4820102010,1,73.47,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,WELCOME10,,1,-14.7,,,,,,,NONE,
597843621,49389,2025-07-04,awaiting_shipment,ROCHESTER,NY,0,"Mushroom Grove Dotted Notebook (150gsm, Hardcover) - B5 / Moss",DOT-MOS-HB5-MUSH,1,57.12,"Notebook (sewn journal, B5 size)",4820102030,1,57.12,"Notebook (sewn journal, B5 size)",4820102030,HS_notebook-b5,notebook-b5
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Snapdragon",WDP-SNP-UH70,1,99.29,Planner agenda (bound diary),4820102010,1,99.29,Planner agenda (bound diary),4820102010,HS_planner,planner
597885122,49395,2025-07-04,awaiting_shipment,MILLCREEK,UT,0,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,9.5,Paper sticker,4911998000,1,9.5,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Weekly Planner (Hardcover) - Blossomfield,2026Q4-WEEKLY-HARD-BLF,1,73.3,Planner agenda (bound diary),4820102010,1,73.3,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,SAVE15,,1,-12.43,,,,,,,NONE,
597905171,49396,2025-07-04,awaiting_shipment,ROSEVILLE,CA,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Woodlands,2026Q4-A5MIN-V-HARD-WDL,1,73.47,Planner agenda (bound diary),4820102010,1,73.47,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Monthly Tabs - Moonflower,MNT-MFL-25,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,Monthly Tabs - Wild Orchid,AC-TB-WO-24,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,5,2026 A5 Minimalist Vertical Planner (Hardcover) - Charbon,2026Q4-A5MIN-V-HARD-CHB,1,73.47,Planner agenda (bound diary),4820102010,1,73.47,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,6,SAVE15,,1,-27.76,,,,,,,NONE,
599388489,49399,2025-07-04,awaiting_shipment,BUFFALO,NY,0,Planner customizations,,1,4.08,Planner agenda (bound diary),4820102010,1,4.08,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-14.08,Planner agenda (bound diary),4820102010,1,89.79,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,2,2026 Weekly Planner (Hardcover) - Witching Hour,2026Q4-WEEKLY-HARD-WIT,1,89.79,,,,,Planner agenda (bound diary),4820102010,NONE,planner
598023508,49406,2025-07-05,awaiting_shipment,FAIRPORT,NY,0,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,73.45,Planner agenda (bound diary),4820102010,1,73.45,Planner agenda (bound diary),4820102010,HS_planner,planner
598052246,49407,2025-07-05,awaiting_shipment,CHESAPEAKE,VA,0,Monthly Tabs - Plum Grove,MNT-PLG-25,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Time Management - Spring Neutrals,TMG-SNT-25,1,6.8,Paper sticker,4911998000,1,6.8,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"Hummingbird Graph Notebook (150gsm, Hardcover) - A5 / Rivière",GRP-RIV-HA5-HUM,1,50.33,Notebook (bound journal),4820102060,1,50.33,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,3,2026 Weekly Planner (Hardcover) - Blossomfield,2026Q4-WEEKLY-HARD-BLF,1,83.65,Planner agenda (bound diary),4820102010,1,83.65,Planner agenda (bound diary),4820102010,HS_planner,planner
598082056,49413,2025-07-05,awaiting_shipment,ASHVILLE,OH,0,Monthly Tabs - Buttercup,MTH-BCP-25,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Horizontal Planner (Hardcover) - Moss,2026Q4-HOR-HARD- MOS,1,73.47,Planner agenda (bound diary),4820102010,1,73.47,Planner agenda (bound diary),4820102010,HS_planner,planner
598107526,49418,2025-07-05,awaiting_shipment,SAN ANTONIO,TX,0,2026 Weekly Planner (Hardcover) - Enchanted Forest,2026Q4-WEEKLY-HARD-ENF,1,73.47,Planner agenda (bound diary),4820102010,1,73.47,Planner agenda (bound diary),4820102010,HS_planner,planner
598153919,49424,2025-07-05,awaiting_shipment,HUNTSVILLE,AL,0,2026 Horizontal Planner (Hardcover) - Autumnal,2026Q4-HOR-HARD-AUT,1,73.45,Planner agenda (bound diary),4820102010,1,87.05,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 B5 Minimalist Planner (Hardcover) - Autumnal,2026Q4-B5MIN-HARD-AUT,1,87.05,Planner agenda (bound diary),4820102010,1,73.45,Planner agenda (bound diary),4820102010,HS_planner,planner
598153921,49426,2025-07-05,awaiting_shipment,CULLMAN,AL,0,Monthly Tabs - Snapdragon,MNT-SNP-25,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Weekly Planner (Hardcover) - Blossomfield,2026Q4-WEEKLY-HARD-BLF,1,73.45,Planner agenda (bound diary),4820102010,1,73.45,Planner agenda (bound diary),4820102010,HS_planner,planner
598153939,49428,2025-07-05,awaiting_shipment,HIGHLAND PARK,NJ,0,"2026 Weekly & Daily Planner (Paper Flex, 70gsm) - Rivière",2026Q4-COMBO-PAPER-RIV,1,99.3,Planner agenda (bound diary),4820102010,1,99.3,Planner agenda (bound diary),4820102010,HS_planner,planner
598174739,49429,2025-07-05,awaiting_shipment,FAYETTEVILLE,NC,0,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Moss",2026Q4-COMBO-CLOTH-MOS,1,99.32,Notebook (bound journal),4820102060,1,57.14,Notebook (bound journal),4820102060,FALLBACK,
,,,,,,1,"Graph Notebook (No Foil, Cloth Flex, 70gsm) - A5 / Moss",GRP-MOS-CF7,1,57.14,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Moss",482010,1,99.32,Notebook (bound journal),4820102060,FALLBACK,notebook
,,,,,,2,Graph Notepad,NP-BN,1,12.24,Notepad,4820102020,1,12.24,Notepad,4820102020,HS_notepad,notepad
,,,,,,3,Weekly Sticky Notes,STCK-WEEK,1,10.88,Sticky notepad,4820102020,1,10.88,Sticky notepad,4820102020,HS_sticky,sticky
598288946,49438,2025-07-06,awaiting_shipment,JONESBORO,AR,0,"Mushroom Grove Graph Notebook (70 gsm, Hardcover) - A5 / Scarlet Oak",GRP-SCA-HA5-HOF70,1,64.26,Notebook (bound journal),4820102060,1,50.32,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,Free Midnight Sky Celestial Stickers,STCK-WF-MOON,1,,Paper sticker,4911998000,1,1,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"Moon Phases Graph Notebook (150gsm, Hardcover) - A5 / Witching Hour",GRP-WIT-HA5-MNF,1,50.32,Notebook (bound journal),4820102060,1,64.26,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,3,2026 A5 Minimalist Horizontal Planner (Cloth Flex) - Rivière,2026Q4-A5MIN-H-CLOTH-RIV,1,73.44,Planner agenda (bound diary),4820102010,1,73.44,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,b7ede0ce6fc3,,1,-30.61,Planner agenda (bound diary),4820102010,1,62.01,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,5,2026 A5 Minimalist Vertical Planner (Cloth Flex) - Rivière,2026Q4-A5MIN-V-CLOTH-RIV,1,62.01,,,,,Planner agenda (bound diary),4820102010,NONE,planner
